"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-08","6.49","0.00","0.0","0.0",,"77","56","  280","  270","0.0","15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-09","9.40","0.00","0.0","0.0",,"73","57","  340","   20","0.0","17.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-10","7.61","0.00","0.0","0.0",,"74","53","   20","   30","0.0","15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-11","6.04","0.00","0.0","0.0",,"75","57","   40","   30","0.0","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-12","3.36","0.00","0.0","0.0",,"80","63","  120","   90","0.0","12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-13","5.37","0.04","0.0","0.0",,"80","67","  190","  190","0.0","13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-14","6.04","0.00","0.0","0.0",,"82","69","  320","  320","0.0","15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-15","4.47","0.00","0.0","0.0",,"83","67","  340","  340","0.0","13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-16","2.91","0.00","0.0","0.0",,"87","66","  120","  120","0.0","10.1","11.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-17","4.47","0.00","0.0","0.0",,"85","68","  100","   90","0.0","14.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-18","8.72","0.00","0.0","0.0",,"77","70","   60","   60","0.0","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-19","11.86","0.00","0.0","0.0",,"84","68","  360","  340","0.0","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-20","7.83","0.00","0.0","0.0",,"88","70","  320","  320","0.0","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-21","5.37","0.00","0.0","0.0",,"88","67","  360","  350","0.0","14.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-22","5.37","0.00","0.0","0.0",,"83","70","  340","  270","0.0","13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-23","6.26","0.00","0.0","0.0",,"89","65","  340","  330","0.0","16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-24","4.92","0.00","0.0","0.0",,"92","67","   60","   50","0.0","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-25","4.70","0.00","0.0","0.0",,"91","70","   50","  130","0.0","13.0","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-26","8.72","0.00","0.0","0.0",,"86","69","   50","   50","0.0","15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-27","10.07","0.00","0.0","0.0",,"91","72","  340","   40","0.0","18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-28","13.65","0.00","0.0","0.0",,"81","66","  330","  300","0.0","23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-29","6.49","0.00","0.0","0.0",,"75","58","   20","  320","0.0","15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-09-30","15.21","0.00","0.0","0.0",,"70","57","   10","  340","0.0","23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-01","5.82","0.00","0.0","0.0",,"71","51","   30","   30","0.0","15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-02","3.80","0.00","0.0","0.0",,"74","52","  130","  130","0.0","13.0","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-03","5.59","0.00","0.0","0.0",,"75","56","  140","  140","0.0","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-04","6.93","0.00","0.0","0.0",,"77","56","  180","  170","0.0","14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-05","7.16","0.00","0.0","0.0",,"80","58","  170","  170","0.0","16.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-06","5.82","0.00","0.0","0.0",,"83","65","  180","  170","0.0","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-07","10.29","0.00","0.0","0.0",,"85","65","  170","  170","0.0","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-08","9.40","0.06","0.0","0.0",,"83","75","  180","  180","0.0","17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-09","12.30","0.56","0.0","0.0",,"86","74","  170","  160","0.0","25.1","30.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-10","2.91","0.00","0.0","0.0",,"86","72","   50","   50","0.0","8.9","8.9",,,"    1",,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-11","8.05","0.06","0.0","0.0",,"75","67","  300","  310","0.0","15.0","19.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-12","13.87","0.05","0.0","0.0",,"68","61","   60","   80","0.0","21.0","28.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-13","8.95","0.00","0.0","0.0",,"66","60","   70","   70","0.0","16.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-14","5.82","0.00","0.0","0.0",,"71","62","   10","   10","0.0","12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-15","10.07","0.00","0.0","0.0",,"79","64","  200","  200","0.0","17.0","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-16","13.42","0.10","0.0","0.0",,"73","52","  320","  330","0.0","25.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-17","7.16","0.00","0.0","0.0",,"64","46","   10","   10","0.0","17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-18","5.37","0.00","0.0","0.0",,"71","45","  190","  190","0.0","12.1","14.1",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-19","6.49","0.00","0.0","0.0",,"72","49","  170","  170","0.0","13.0","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-20","5.59","0.00","0.0","0.0",,"77","55","  320","  330","0.0","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-21","3.13","0.00","0.0","0.0",,"78","52","  130","  110","0.0","8.1","10.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-22","4.92","0.00","0.0","0.0",,"77","54","  120","  130","0.0","15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-23","10.29","0.03","0.0","0.0",,"78","60","  170","  170","0.0","25.9","31.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-24","10.51","0.10","0.0","0.0",,"73","58","  200","  180","0.0","25.9","36.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-25","8.05","0.00","0.0","0.0",,"64","50","  340","  340","0.0","21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-26","10.96","0.00","0.0","0.0",,"62","49","  340","  300","0.0","21.9","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-27","6.71","0.00","0.0","0.0",,"71","43","  230","  220","0.0","17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-28","10.51","0.00","0.0","0.0",,"73","54","  200","  190","0.0","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-29","12.30","0.97","0.0","0.0",,"68","47","  320","  320","0.0","35.1","47.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-30","13.42","0.09","0.0","0.0",,"60","45","  310","  320","0.0","30.0","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-10-31","5.37","0.00","0.0","0.0",,"63","44","  320","  320","0.0","15.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-01","6.04","0.00","0.0","0.0",,"64","46","   30","   30","0.0","12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-02","6.71","0.00","0.0","0.0",,"77","51","  210","  210","0.0","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-03","8.50","0.00","0.0","0.0",,"78","58","   10","   10","0.0","19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-04","8.05","0.58","0.0","0.0",,"61","49","   20","   30","0.0","19.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-05","6.04","0.09","0.0","0.0",,"62","54","  200","  200","0.0","14.1","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-06","10.07","0.00","0.0","0.0",,"70","56","   10","   10","0.0","19.9","23.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-07","11.86","1.07","0.0","0.0",,"56","42","   10","   10","0.0","18.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-08","10.74","0.00","0.0","0.0",,"49","42","  360","   20","0.0","18.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-09","4.92","0.03","0.0","0.0",,"57","45","   10","  320","0.0","10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-10","14.76","0.00","0.0","0.0",,"50","32","  340","  350","0.0","25.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-11","7.16","0.00","0.0","0.0",,"39","26","   30","   20","0.0","18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-12","2.68","0.01","0.0","0.0",,"47","31","  120","  130","0.0","12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-13","6.71","0.13","0.0","0.0",,"53","41","  330","  310","0.0","13.0","15.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-14","8.72","0.00","0.0","0.0",,"51","39","   10","   20","0.0","17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-15","5.14","0.00","0.0","0.0",,"55","35","  100","  100","0.0","12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-16","11.41","0.00","0.0","0.0",,"64","44","  320","  320","0.0","23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-17","8.28","0.00","0.0","0.0",,"54","40","  330","  330","0.0","19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-18","13.42","0.00","0.0","0.0",,"63","37","  190","  190","0.0","29.1","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-19","16.78","0.07","0.0","0.0",,"64","43","  300","  290","0.0","33.1","49.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-20","9.84","0.00","0.0","0.0",,"53","38","  290","  290","0.0","21.0","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-21","10.74","0.00","0.0","0.0",,"62","40","  200","  200","0.0","21.9","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-22","12.53","0.01","0.0","0.0",,"59","37","  310","  320","0.0","29.1","36.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-23","5.37","0.00","0.0","0.0",,"47","32","  350","  310","0.0","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-24","6.04","0.00","0.0","0.0",,"53","32","  180","  180","0.0","13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-25","5.82","0.00","0.0","0.0",,"60","38","  310","  300","0.0","16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-26","6.93","0.00","0.0","0.0",,"55","43","  320","  330","0.0","19.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-27","6.71","0.00","0.0","0.0",,"62","38","  280","  280","0.0","18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-28","6.49","0.00","0.0","0.0",,"61","39","  170","  180","0.0","15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-29","7.16","0.00","0.0","0.0",,"70","42","  350","  340","0.0","16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-11-30","5.37","0.01","0.0","0.0",,"60","42","  220","  180","0.0","12.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-01","8.05","0.00","0.0","0.0","52","57","42","  330","  320",,"19.9","23.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-02","2.91","0.00","0.0","0.0","44","53","36","   50","   50",,"10.1","11.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-03","4.25","0.03","0.0","0.0","47","57","38","  340","  300",,"15.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-04","4.70","0.00","0.0","0.0","45","56","36","  160","  160",,"15.0","17.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-05","8.50","0.07","0.0","0.0","51","60","45","  180","  190",,"19.9","23.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-06","11.41","0.00","0.0","0.0","49","57","42","  330","  310",,"31.1","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-07","7.83","0.00","0.0","0.0","45","51","40","  310","  310",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-08","5.37","0.00","0.0","0.0","41","42","37","  180","  180",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-09","7.16","0.18","1.5","0.0","35","38","32","   10","   10",,"15.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-10","6.93","0.00","0.0","2.0","35","41","30","  270","  280",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-11","7.16","0.00","0.0","0.0","40","49","35","  180","  170",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-12","13.42","0.00","0.0","0.0","43","49","25","  320","  310",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-13","15.21","0.00","0.0","0.0","28","37","23","  300","  300",,"29.1","36.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-14","12.75","0.00","0.0","0.0","38","44","31","  330","  340",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-15","5.59","0.01","0.2","0.0","31","31","25","   50","   30",,"13.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-16","8.72","0.00","0.0","0.0","34","48","25","  200","  210",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-17","2.91","0.00","0.0","0.0","39","50","30","  180","  190",,"8.9","10.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-18","3.80","0.00","0.0","0.0","46","56","39","  170","  170",,"12.1","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-19","6.26","0.00","0.0","0.0","49","62","40","  240","  240",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-20","8.95","0.00","0.0","0.0","50","56","38","  330","  300",,"18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-21","3.80","0.00","0.0","0.0","39","46","32","  110","  110",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-22","5.37","0.00","0.0","0.0","43","57","36","  210","  210",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-23","12.53","0.18","0.0","0.0","54","65","45","  310","  320",,"31.1","42.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-24","8.50","0.00","0.0","0.0","45","46","39","  330","  330",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-25","13.42","0.00","0.0","0.0","38","41","31","  310","  300",,"31.1","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-26","7.38","0.00","0.0","0.0","33","39","30","  260","  260",,"16.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-27","12.08","0.00","0.0","0.0","31","33","19","  340","  340",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-28","10.74","0.00","0.0","0.0","20","25","16","  340","  340",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-29","7.61","0.00","0.0","0.0","23","32","19","  300","  300",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-30","7.83","0.03","0.2","0.0","26","33","22","  330","  330",,"29.1","36.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2017-12-31","12.30","0.00","0.0","0.0","22","23","16","  340","  340",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-01","11.63","0.00","0.0","0.0","19","26","13","  320","  330",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-02","7.83","0.00","0.0","0.0","18","26","13","  260","  320",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-03","3.80","0.00","0.0","0.0","23","35","13","   50","   30",,"12.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-04","19.91","0.10","0.8","1.2","26","27","16","  320","  310",,"35.1","49.0","    1",,,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-05","15.66","0.00","0.0","1.2","17","21","13","  310","  320",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-06","13.42","0.00","0.0","0.0","15","21","11","  270","  260",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-07","8.95","0.00","0.0","0.0","15","23","8","  190","  320",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-08","8.50","0.06","0.0","0.0","25","39","19","  200","  200",,"16.1","19.9",,,,"    1",,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-09","5.37","0.00","0.0","0.0","38","51","30","  350","  340",,"14.1","18.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-10","3.36","0.00","0.0","0.0","36","43","27","   40","   40",,"8.9","8.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-11","4.47","0.00","0.0","0.0","46","62","38","  170","  170",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-12","12.08","0.37","0.0","0.0","60","64","57","  170","  170",,"23.0","31.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-13","19.69","0.11","0.0","0.0","45","62","21","  300","  300",,"36.0","48.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-14","12.97","0.00","0.0","0.0","23","28","17","  320","  320",,"23.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-15","6.93","0.00","0.0","0.0","24","32","18","   20","   20",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-16","3.80","0.00","0.0","0.0","33","43","30","  330","  330",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-17","15.88","0.03","0.4","0.0","30","37","20","  340","  340",,"23.9","31.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-18","8.95","0.00","0.0","0.0","29","47","19","  310","  330",,"19.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-19","6.04","0.00","0.0","0.0","38","51","25","  170","  180",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-20","6.26","0.00","0.0","0.0","40","63","28","  230","  250",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-21","4.92","0.00","0.0","0.0","44","61","32","  180","  190",,"13.0","14.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-22","8.05","0.00","0.0","0.0","54","65","47","  170","  170",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-23","11.86","0.11","0.0","0.0","57","68","47","  320","  330",,"28.0","35.1","    1",,,,,,,,,,,,,,,,
